S.NO.,Invoice ID,City,Customer type,Gender,Product line,Quantity,Total,DATE,TIME,Payment,Rating,Month
968,176-64-7711,DELHI,Normal,Male,Food and beverages,3,101.808,27-03-2019,19:11,Credit card,4.3,March
969,186-71-5196,MUMBAI,Member,Female,Food and beverages,2,167.034,27-03-2019,16:30,Ewallet,6.2,March
970,313-66-9943,DELHI,Member,Female,Food and beverages,3,91.8225,27-03-2019,20:29,Credit card,7.3,March
971,702-83-5291,BANGALORE,Member,Male,Fashion accessories,9,943.299,27-03-2019,10:43,Cash,6.6,March
972,212-62-1842,MUMBAI,Normal,Male,Food and beverages,6,367.038,28-03-2019,16:44,Cash,9.9,March
973,573-58-9734,DELHI,Normal,Female,Fashion accessories,3,95.6655,28-03-2019,13:41,Ewallet,5.1,March
974,633-09-3463,BANGALORE,Normal,Female,Electronic accessories,3,150.0975,28-03-2019,12:58,Credit card,9.5,March
975,531-80-1784,MUMBAI,Normal,Male,Electronic accessories,7,191.247,28-03-2019,17:38,Cash,5.1,March
976,266-76-6436,BANGALORE,Member,Female,Food and beverages,3,121.59,28-03-2019,13:57,Ewallet,7.5,March
977,470-32-9057,MUMBAI,Member,Male,Food and beverages,5,269.535,28-03-2019,15:31,Credit card,9.1,March
978,544-32-5024,BANGALORE,Member,Female,Food and beverages,4,209.118,28-03-2019,19:16,Credit card,6.4,March
979,420-97-3340,MUMBAI,Normal,Female,Food and beverages,3,225.792,28-03-2019,15:30,Credit card,9.2,March
980,857-16-3520,MUMBAI,Member,Female,Fashion accessories,7,525.231,28-03-2019,16:06,Ewallet,4.5,March
981,333-23-2632,MUMBAI,Member,Male,Health and beauty,7,74.088,28-03-2019,20:14,Cash,4.2,March
982,829-34-3910,MUMBAI,Normal,Female,Health and beauty,10,749.49,29-03-2019,19:21,Cash,5.7,March
983,766-85-7061,DELHI,Normal,Male,Health and beauty,10,922.635,29-03-2019,10:25,Ewallet,5.1,March
984,727-75-6477,BANGALORE,Normal,Male,Electronic accessories,4,121.128,29-03-2019,14:44,Cash,6.4,March
985,291-21-5991,DELHI,Member,Male,Health and beauty,5,321.7725,29-03-2019,14:28,Cash,7,March
986,425-85-2085,DELHI,Member,Male,Health and beauty,5,288.015,29-03-2019,16:48,Ewallet,9.8,March
987,218-59-9410,MUMBAI,Member,Female,Home and lifestyle,3,228.123,29-03-2019,16:54,Ewallet,8.2,March
988,186-79-9562,DELHI,Normal,Male,Health and beauty,7,527.5095,29-03-2019,14:06,Cash,8.9,March
989,267-62-7380,BANGALORE,Member,Male,Electronic accessories,10,864.57,29-03-2019,19:12,Ewallet,4.3,March
990,743-04-1105,DELHI,Member,Male,Health and beauty,9,918.729,30-03-2019,14:43,Ewallet,6,March
991,286-01-5402,MUMBAI,Normal,Female,Sports and travel,7,295.6905,30-03-2019,13:22,Cash,9.6,March
992,731-59-7531,DELHI,Member,Male,Health and beauty,8,609.588,30-03-2019,17:58,Cash,4.6,March
993,676-39-6028,MUMBAI,Member,Female,Electronic accessories,5,338.31,30-03-2019,17:04,Cash,6.6,March
994,131-15-8856,BANGALORE,Member,Female,Food and beverages,8,609.168,30-03-2019,19:26,Credit card,4,March
995,778-89-7974,BANGALORE,Normal,Male,Health and beauty,6,442.323,30-03-2019,14:58,Cash,7.4,March
996,642-61-4706,DELHI,Member,Male,Food and beverages,2,196.14,30-03-2019,16:34,Cash,5.5,March
997,115-38-7388,BANGALORE,Member,Female,Fashion accessories,8,85.512,30-03-2019,12:51,Credit card,9.5,March
998,291-55-6563,MUMBAI,Member,Female,Home and lifestyle,6,216.846,30-03-2019,12:45,Ewallet,7.5,March
999,361-85-2571,MUMBAI,Normal,Female,Sports and travel,5,469.77,30-03-2019,10:18,Cash,7.4,March
1000,364-34-2972,BANGALORE,Member,Male,Electronic accessories,3,304.983,30-03-2019,20:37,Cash,6.7,March
